CODIGO;NOMBRE;DEPARTAMENTO;MUNICIPIO;POBLACION
5264000;ENTRERRIOS - ENTRERRIOS - ANTIOQUIA;Antioquia;ENTRERRIOS;ENTRERRIOS
5266000;ENVIGADO - ENVIGADO - ANTIOQUIA;Antioquia;ENVIGADO;ENVIGADO
5266001;ENVIGADO - LAS PALMAS - ANTIOQUIA;Antioquia;ENVIGADO;Las Palmas
5282000;FREDONIA - FREDONIA - ANTIOQUIA;Antioquia;FREDONIA;FREDONIA
5282001;FREDONIA - BERLIN - ANTIOQUIA;Antioquia;FREDONIA;Berlin
5282002;FREDONIA - LOS PALOMOS - ANTIOQUIA;Antioquia;FREDONIA;Los Palomos
5282003;FREDONIA - LA MINA - ANTIOQUIA;Antioquia;FREDONIA;La Mina
5282004;FREDONIA - PUENTE IGLESIAS - ANTIOQUIA;Antioquia;FREDONIA;Puente Iglesias
5282005;FREDONIA - MARSELLA - ANTIOQUIA;Antioquia;FREDONIA;Marsella
5282006;FREDONIA - COMBIA GRANDE - ANTIOQUIA;Antioquia;FREDONIA;Combia Grande
5282007;FREDONIA - ZABALETAS - ANTIOQUIA;Antioquia;FREDONIA;Zabaletas
5282008;FREDONIA - EL ZANCUDO - ANTIOQUIA;Antioquia;FREDONIA;El Zancudo
5282009;FREDONIA - LA LOMA DEL PLAN - ANTIOQUIA;Antioquia;FREDONIA;La Loma del Plan
5282010;FREDONIA - EL PLAN - ANTIOQUIA;Antioquia;FREDONIA;El Plan
5282011;FREDONIA - EL EDEN - ANTIOQUIA;Antioquia;FREDONIA;El Eden
5282012;FREDONIA - UVITAL - ANTIOQUIA;Antioquia;FREDONIA;Uvital
5282013;FREDONIA - PIANOLA - ANTIOQUIA;Antioquia;FREDONIA;Pianola
5282014;FREDONIA - PIEDRA VERDE - ANTIOQUIA;Antioquia;FREDONIA;Piedra Verde
5284000;FRONTINO - FRONTINO - ANTIOQUIA;Antioquia;FRONTINO;FRONTINO
5284001;FRONTINO - CARAUTA - ANTIOQUIA;Antioquia;FRONTINO;Carauta
5284002;FRONTINO - EL CERRO - ANTIOQUIA;Antioquia;FRONTINO;El Cerro
5284003;FRONTINO - CHONTADURO - ANTIOQUIA;Antioquia;FRONTINO;Chontaduro
5284004;FRONTINO - MURRI - ANTIOQUIA;Antioquia;FRONTINO;Murri
5284005;FRONTINO - MUSINGA - ANTIOQUIA;Antioquia;FRONTINO;Musinga
5284006;FRONTINO - NUTIBARA - ANTIOQUIA;Antioquia;FRONTINO;Nutibara
5284007;FRONTINO - PONTON - ANTIOQUIA;Antioquia;FRONTINO;Ponton
5284008;FRONTINO - FUEMIA - ANTIOQUIA;Antioquia;FRONTINO;Fuemia
5284009;FRONTINO - BUENOS AIRES - ANTIOQUIA;Antioquia;FRONTINO;Buenos Aires
5284010;FRONTINO - SAN LAZARO - ANTIOQUIA;Antioquia;FRONTINO;San Lazaro
5284011;FRONTINO - NOBOGA - ANTIOQUIA;Antioquia;FRONTINO;Noboga
5284012;FRONTINO - JENGAMECODA - ANTIOQUIA;Antioquia;FRONTINO;Jengamecoda
5284013;FRONTINO - EL MADERO - ANTIOQUIA;Antioquia;FRONTINO;El Madero
5284014;FRONTINO - PANTANOS - ANTIOQUIA;Antioquia;FRONTINO;Pantanos
5284015;FRONTINO - LA CLARITA - LAS MINAS - ANTIOQUIA;Antioquia;FRONTINO;La Clarita - Las Minas
5284016;FRONTINO - PARQUE LAS ORQUIDEAS - ANTIOQUIA;Antioquia;FRONTINO;Parque Las Orquideas
5306000;GIRALDO - GIRALDO - ANTIOQUIA;Antioquia;GIRALDO;GIRALDO
5306001;GIRALDO - MANGLAR - ANTIOQUIA;Antioquia;GIRALDO;Manglar
5306002;GIRALDO - PINGURTO - ANTIOQUIA;Antioquia;GIRALDO;Pingurto
5308000;GIRARDOTA - GIRARDOTA - ANTIOQUIA;Antioquia;GIRARDOTA;GIRARDOTA
5308002;GIRARDOTA - SAN ANDRES - ANTIOQUIA;Antioquia;GIRARDOTA;San Andres
5308012;GIRARDOTA - JUAN COJO - ANTIOQUIA;Antioquia;GIRARDOTA;Juan Cojo
5310000;GOMEZ PLATA - GOMEZ PLATA - ANTIOQUIA;Antioquia;GOMEZ PLATA;GOMEZ PLATA
5310001;GOMEZ PLATA - EL SALTO - ANTIOQUIA;Antioquia;GOMEZ PLATA;El Salto
5310002;GOMEZ PLATA - SAN MATIAS - ANTIOQUIA;Antioquia;GOMEZ PLATA;San Matias
5310003;GOMEZ PLATA - LA ESTRELLA - ANTIOQUIA;Antioquia;GOMEZ PLATA;La Estrella
5313000;GRANADA - GRANADA - ANTIOQUIA;Antioquia;GRANADA;GRANADA
5313001;GRANADA - SANTA ANA - ANTIOQUIA;Antioquia;GRANADA;Santa Ana
5315000;GUADALUPE - GUADALUPE - ANTIOQUIA;Antioquia;GUADALUPE;GUADALUPE
5315001;GUADALUPE - MALABRIGO - ANTIOQUIA;Antioquia;GUADALUPE;Malabrigo
5315002;GUADALUPE - GUALTEROS - ANTIOQUIA;Antioquia;GUADALUPE;Gualteros
5315006;GUADALUPE - PATIO BONITO - ANTIOQUIA;Antioquia;GUADALUPE;Patio Bonito
5315007;GUADALUPE - GUADALUPE IV - ANTIOQUIA;Antioquia;GUADALUPE;Guadalupe IV
5318000;GUARNE - GUARNE - ANTIOQUIA;Antioquia;GUARNE;GUARNE
5318003;GUARNE - TOLDAS - HONDA - ANTIOQUIA;Antioquia;GUARNE;Toldas - Honda
5321000;GUATAPE - GUATAPE - ANTIOQUIA;Antioquia;GUATAPE;GUATAPE
5321001;GUATAPE - EL ROBLE - ANTIOQUIA;Antioquia;GUATAPE;El Roble
5321002;GUATAPE - LA PIEDRA - ANTIOQUIA;Antioquia;GUATAPE;La Piedra
5347000;HELICONIA - HELICONIA - ANTIOQUIA;Antioquia;HELICONIA;HELICONIA
5347001;HELICONIA - ALTO DEL CORRAL - ANTIOQUIA;Antioquia;HELICONIA;Alto del Corral
5347002;HELICONIA - PUEBLITO - ANTIOQUIA;Antioquia;HELICONIA;Pueblito
5347003;HELICONIA - LLANOS DE SAN JOSE - ANTIOQUIA;Antioquia;HELICONIA;Llanos de San Jose
5347006;HELICONIA - LA CHORRERA - ANTIOQUIA;Antioquia;HELICONIA;La Chorrera
5347007;HELICONIA - EL HATILLO - ANTIOQUIA;Antioquia;HELICONIA;El Hatillo
5347008;HELICONIA - LA PAVA - ANTIOQUIA;Antioquia;HELICONIA;La Pava
5353000;HISPANIA - HISPANIA - ANTIOQUIA;Antioquia;HISPANIA;HISPANIA
5353001;HISPANIA - HOYO GRANDE (LLANETE) - ANTIOQUIA;Antioquia;HISPANIA;Hoyo Grande (Llanete)
5360000;ITAGUI - ITAGUI - ANTIOQUIA;Antioquia;ITAGUI;ITAGUI
5360001;ITAG?I - LOS GOMEZ - ANTIOQUIA;Antioquia;ITAG?I;Los Gomez
5360003;ITAG?I - EL AJISAL - ANTIOQUIA;Antioquia;ITAG?I;El Ajisal
5360004;ITAG?I - YARUMITO - ANTIOQUIA;Antioquia;ITAG?I;Yarumito
5360005;ITAG?I - LA LOMA I - ANTIOQUIA;Antioquia;ITAG?I;La Loma I
5360006;ITAG?I - EL PEDREGAL - ANTIOQUIA;Antioquia;ITAG?I;El Pedregal
5360007;ITAG?I - EL ROSARIO - ANTIOQUIA;Antioquia;ITAG?I;El Rosario
5360010;ITAG?I - SAN GABRIEL - ANTIOQUIA;Antioquia;ITAG?I;San Gabriel
5360011;ITAG?I - SAN FERNANDO - ANTIOQUIA;Antioquia;ITAG?I;San Fernando
5361000;ITUANGO - ITUANGO - ANTIOQUIA;Antioquia;ITUANGO;ITUANGO
5361001;ITUANGO - BADILLO - ANTIOQUIA;Antioquia;ITUANGO;Badillo
5361002;ITUANGO - EL ARO - BUILOPOLIS - ANTIOQUIA;Antioquia;ITUANGO;El Aro - Builopolis
5361003;ITUANGO - LA GRANJA - ANTIOQUIA;Antioquia;ITUANGO;La Granja
5361004;ITUANGO - PASCUITA - ANTIOQUIA;Antioquia;ITUANGO;Pascuita
5361005;ITUANGO - SANTA ANA - ANTIOQUIA;Antioquia;ITUANGO;Santa Ana
5361006;ITUANGO - SANTA LUCIA - ANTIOQUIA;Antioquia;ITUANGO;Santa Lucia
5361007;ITUANGO - SANTA RITA - ANTIOQUIA;Antioquia;ITUANGO;Santa Rita
5361009;ITUANGO - EL CEDRAL - ANTIOQUIA;Antioquia;ITUANGO;El Cedral
5361012;ITUANGO - SAN JUANILLO - ANTIOQUIA;Antioquia;ITUANGO;San Juanillo
5361013;ITUANGO - LA HUNDIDA - ANTIOQUIA;Antioquia;ITUANGO;La Hundida
5361015;ITUANGO - EL MEDIO - ANTIOQUIA;Antioquia;ITUANGO;El Medio
5361016;ITUANGO - SAN PABLO - RIO SUCIO - ANTIOQUIA;Antioquia;ITUANGO;San Pablo - Rio Sucio
5361017;ITUANGO - PALO BLANCO - ANTIOQUIA;Antioquia;ITUANGO;Palo Blanco
5364000;JARDIN - JARDIN - ANTIOQUIA;Antioquia;JARDIN;JARDIN
5364002;JARDIN - LAS MACANAS - ANTIOQUIA;Antioquia;JARDIN;Las Macanas
5364005;JARDIN - LA CASIANA - ANTIOQUIA;Antioquia;JARDIN;La Casiana
5368000;JERICO - JERICO - ANTIOQUIA;Antioquia;JERICO;JERICO
5368001;JERICO - PALOCABILDO - ANTIOQUIA;Antioquia;JERICO;Palocabildo
5368004;JERICO - MONTECRISTO - ANTIOQUIA;Antioquia;JERICO;Montecristo
5368007;JERICO - LOS PATIOS - ANTIOQUIA;Antioquia;JERICO;Los Patios
5376000;LA CEJA - LA CEJA - ANTIOQUIA;Antioquia;LA CEJA;LA CEJA
5376003;LA CEJA - SAN JOSE - ANTIOQUIA;Antioquia;LA CEJA;San Jose
5376004;LA CEJA - PAYUCO - ANTIOQUIA;Antioquia;LA CEJA;Payuco
5380000;LA ESTRELLA - LA ESTRELLA - ANTIOQUIA;Antioquia;LA ESTRELLA;LA ESTRELLA
5380001;LA ESTRELLA - LA TABLAZA - ANTIOQUIA;Antioquia;LA ESTRELLA;La Tablaza
5380002;LA ESTRELLA - PUEBLO VIEJO - ANTIOQUIA;Antioquia;LA ESTRELLA;Pueblo Viejo
5380005;LA ESTRELLA - CALLE VIEJA - ANTIOQUIA;Antioquia;LA ESTRELLA;Calle Vieja
5380006;LA ESTRELLA - EL PEDRERO - ANTIOQUIA;Antioquia;LA ESTRELLA;El Pedrero
5380007;LA ESTRELLA - LA TABLACITA - ANTIOQUIA;Antioquia;LA ESTRELLA;La Tablacita
5380008;LA ESTRELLA - SAGRADA FAMILIA - ANTIOQUIA;Antioquia;LA ESTRELLA;Sagrada Familia
5380009;LA ESTRELLA - SAN JOSE - MELEGUINDO - ANTIOQUIA;Antioquia;LA ESTRELLA;San Jose - Meleguindo
5380010;LA ESTRELLA - LA RAYA - ANTIOQUIA;Antioquia;LA ESTRELLA;La Raya
5380011;LA ESTRELLA - SAN ISIDRO - ANTIOQUIA;Antioquia;LA ESTRELLA;San Isidro
5380012;LA ESTRELLA - SAN JOSE TARAPACA - ANTIOQUIA;Antioquia;LA ESTRELLA;San Jose Tarapaca
5380013;LA ESTRELLA - SAN MIGUEL - ANTIOQUIA;Antioquia;LA ESTRELLA;San Miguel
5390000;LA PINTADA - LA PINTADA - ANTIOQUIA;Antioquia;LA PINTADA;LA PINTADA
5390001;LA PINTADA - RAFAEL URIBE URIBE (EL CRUCERO) - ANTIOQUIA;Antioquia;LA PINTADA;Rafael Uribe Uribe (El Crucero)
5400000;LA UNION - LA UNION - ANTIOQUIA;Antioquia;LA UNION;LA UNION
5400001;LA UNION - MESOPOTAMIA - ANTIOQUIA;Antioquia;LA UNION;Mesopotamia
5400002;LA UNION - GUARUNGO - ANTIOQUIA;Antioquia;LA UNION;Guarungo
5400003;LA UNION - CHUSCALITO - ANTIOQUIA;Antioquia;LA UNION;Chuscalito
5400004;LA UNION - LA CONCHA - ANTIOQUIA;Antioquia;LA UNION;La Concha
5411000;LIBORINA - LIBORINA - ANTIOQUIA;Antioquia;LIBORINA;LIBORINA
5411001;LIBORINA - EL CARMEN - LA VENTA - ANTIOQUIA;Antioquia;LIBORINA;El Carmen - La Venta
5411002;LIBORINA - LA HONDA - ANTIOQUIA;Antioquia;LIBORINA;La Honda
5411003;LIBORINA - LA MERCED (PLAYON) - ANTIOQUIA;Antioquia;LIBORINA;La Merced (Playon)
5411004;LIBORINA - SAN DIEGO (PLACITA) - ANTIOQUIA;Antioquia;LIBORINA;San Diego (Placita)
5411005;LIBORINA - CURITI - ANTIOQUIA;Antioquia;LIBORINA;Curiti
5411006;LIBORINA - EL POTRERO - ANTIOQUIA;Antioquia;LIBORINA;El Potrero
5411007;LIBORINA - SAN CRISTOBAL - ANTIOQUIA;Antioquia;LIBORINA;San Cristobal
5411008;LIBORINA - BELEN - ANTIOQUIA;Antioquia;LIBORINA;Belen
5411009;LIBORINA - SOBRESABANA - ANTIOQUIA;Antioquia;LIBORINA;Sobresabana
5411010;LIBORINA - EL GUAMAL - ANTIOQUIA;Antioquia;LIBORINA;El Guamal
5411011;LIBORINA - LOS PENOLES - ANTIOQUIA;Antioquia;LIBORINA;Los Penoles
5425000;MACEO - MACEO - ANTIOQUIA;Antioquia;MACEO;MACEO
5425001;MACEO - LA SUSANA - ANTIOQUIA;Antioquia;MACEO;La Susana
5425003;MACEO - LA FLORESTA - ANTIOQUIA;Antioquia;MACEO;La Floresta
5425005;MACEO - SAN JOSE DEL NUS - ANTIOQUIA;Antioquia;MACEO;San Jose del Nus
5440000;MARINILLA - MARINILLA - ANTIOQUIA;Antioquia;MARINILLA;MARINILLA
5440001;MARINILLA - BELEN - ANTIOQUIA;Antioquia;MARINILLA;Belen
5440002;MARINILLA - LA DALIA - ANTIOQUIA;Antioquia;MARINILLA;La Dalia
5440003;MARINILLA - LA PRIMAVERA - ANTIOQUIA;Antioquia;MARINILLA;La Primavera
5467000;MONTEBELLO - MONTEBELLO - ANTIOQUIA;Antioquia;MONTEBELLO;MONTEBELLO
5467001;MONTEBELLO - SABALETAS - ANTIOQUIA;Antioquia;MONTEBELLO;Sabaletas
5467002;MONTEBELLO - EL TABLAZO - ANTIOQUIA;Antioquia;MONTEBELLO;El Tablazo
5467003;MONTEBELLO - MONTE DE VENADO - ANTIOQUIA;Antioquia;MONTEBELLO;Monte de Venado
5467004;MONTEBELLO - EL CARMELO - ANTIOQUIA;Antioquia;MONTEBELLO;El Carmelo
5475000;MURINDO - MURINDO - ANTIOQUIA;Antioquia;MURINDO;MURINDO
5475001;MURINDO - OPOGADO - ANTIOQUIA;Antioquia;MURINDO;Opogado
5475003;MURINDO - SAN ALEJANDRO - ANTIOQUIA;Antioquia;MURINDO;San Alejandro
5475004;MURINDO - GUADUALITO - ANTIOQUIA;Antioquia;MURINDO;Guadualito
5475005;MURINDO - JEDEGA - ANTIOQUIA;Antioquia;MURINDO;Jedega
5475006;MURINDO - TADIA - ANTIOQUIA;Antioquia;MURINDO;Tadia
5480000;MUTATA - MUTATA - ANTIOQUIA;Antioquia;MUTATA;MUTATA
5480001;MUTATA - BEJUQUILLO - ANTIOQUIA;Antioquia;MUTATA;Bejuquillo
5480002;MUTATA - PAVARANDOCITO - ANTIOQUIA;Antioquia;MUTATA;Pavarandocito
5480003;MUTATA - VILLA ARTEAGA - ANTIOQUIA;Antioquia;MUTATA;Villa Arteaga
5480004;MUTATA - PAVARANDO GRANDE - ANTIOQUIA;Antioquia;MUTATA;Pavarando Grande
5480006;MUTATA - CAUCHERAS - ANTIOQUIA;Antioquia;MUTATA;Caucheras
5483000;NARINO - NARINO - ANTIOQUIA;Antioquia;NARINO;NARINO
5483001;NARINO - PUERTO VENUS (SAMANA) - ANTIOQUIA;Antioquia;NARINO;Puerto Venus (Samana)
5483012;NARINO - EL FARO - ANTIOQUIA;Antioquia;NARINO;El Faro
5490000;NECOCLI - NECOCLI - ANTIOQUIA;Antioquia;NECOCLI;NECOCLI
5490001;NECOCLI - EL TOTUMO - ANTIOQUIA;Antioquia;NECOCLI;El Totumo
5490002;NECOCLI - MULATOS - ANTIOQUIA;Antioquia;NECOCLI;Mulatos
5490003;NECOCLI - PUEBLO NUEVO - ANTIOQUIA;Antioquia;NECOCLI;Pueblo Nuevo
5490004;NECOCLI - ZAPATA - ANTIOQUIA;Antioquia;NECOCLI;Zapata
5490005;NECOCLI - CARIBIA - ANTIOQUIA;Antioquia;NECOCLI;Caribia
5490006;NECOCLI - CASA BLANCA - ANTIOQUIA;Antioquia;NECOCLI;Casa Blanca
5490007;NECOCLI - EL BOBAL - ANTIOQUIA;Antioquia;NECOCLI;El Bobal
5490008;NECOCLI - LAS CHANGAS - ANTIOQUIA;Antioquia;NECOCLI;Las Changas
5490009;NECOCLI - EL MELLITO - ANTIOQUIA;Antioquia;NECOCLI;El Mellito
5495000;NECHI - NECHI - ANTIOQUIA;Antioquia;NECHI;NECHI
5495001;NECHI - BIJAGUAL - ANTIOQUIA;Antioquia;NECHI;Bijagual
5495002;NECHI - COLORADO - ANTIOQUIA;Antioquia;NECHI;Colorado
5495003;NECHI - LA CONCHA - ANTIOQUIA;Antioquia;NECHI;La Concha
5495004;NECHI - LAS FLORES - ANTIOQUIA;Antioquia;NECHI;Las Flores
5495005;NECHI - CARGUEROS - ANTIOQUIA;Antioquia;NECHI;Cargueros
5501000;OLAYA - OLAYA - ANTIOQUIA;Antioquia;OLAYA;OLAYA
5501001;OLAYA - LLANADAS - ANTIOQUIA;Antioquia;OLAYA;Llanadas
5501002;OLAYA - SUCRE - ANTIOQUIA;Antioquia;OLAYA;Sucre
5541000;PENOL - PENOL - ANTIOQUIA;Antioquia;PENOL;PENOL
5541001;PENOL - EL PENOL - ANTIOQUIA;Antioquia;PENOL;El Penol
5543000;PEQUE - PEQUE - ANTIOQUIA;Antioquia;PEQUE;PEQUE
5543001;PEQUE - BARBACOAS - ANTIOQUIA;Antioquia;PEQUE;Barbacoas
5543002;PEQUE - LOMITAS - ANTIOQUIA;Antioquia;PEQUE;Lomitas
5543003;PEQUE - LOS LLANOS - ANTIOQUIA;Antioquia;PEQUE;Los Llanos
5543004;PEQUE - LA VEGA DEL INGLES - ANTIOQUIA;Antioquia;PEQUE;La Vega del Ingles
5543009;PEQUE - EL AGRIO - ANTIOQUIA;Antioquia;PEQUE;El Agrio
5543010;PEQUE - JERIGUA - ANTIOQUIA;Antioquia;PEQUE;Jerigua
5576000;PUEBLORRICO - PUEBLORRICO - ANTIOQUIA;Antioquia;PUEBLORRICO;PUEBLORRICO
5576002;PUEBLORRICO - CALIFORNIA - ANTIOQUIA;Antioquia;PUEBLORRICO;California
5576003;PUEBLORRICO - SINAI - ANTIOQUIA;Antioquia;PUEBLORRICO;Sinai
5579000;PUERTO BERRIO - PUERTO BERRIO - ANTIOQUIA;Antioquia;PUERTO BERRIO;PUERTO BERRIO
5579001;PUERTO BERRIO - PUERTO MURILLO - ANTIOQUIA;Antioquia;PUERTO BERRIO;Puerto Murillo
5579002;PUERTO BERRIO - VIRGINIAS - ANTIOQUIA;Antioquia;PUERTO BERRIO;Virginias
5579005;PUERTO BERRIO - CRISTALINA - ANTIOQUIA;Antioquia;PUERTO BERRIO;Cristalina
5579006;PUERTO BERRIO - SANTA CRUZ - ANTIOQUIA;Antioquia;PUERTO BERRIO;Santa Cruz
5585000;PUERTO NARE - PUERTO NARE - ANTIOQUIA;Antioquia;PUERTO NARE;PUERTO NARE
5585001;PUERTO NARE - LA ARABIA - ANTIOQUIA;Antioquia;PUERTO NARE;La Arabia
5585002;PUERTO NARE - LOS DELIRIOS - ANTIOQUIA;Antioquia;PUERTO NARE;Los Delirios
5585003;PUERTO NARE - LA SIERRA - ANTIOQUIA;Antioquia;PUERTO NARE;La Sierra
5585004;PUERTO NARE - LA UNION - ANTIOQUIA;Antioquia;PUERTO NARE;La Union
5585006;PUERTO NARE - LA PESCA - ANTIOQUIA;Antioquia;PUERTO NARE;La Pesca
5591000;PUERTO TRIUNFO - PUERTO TRIUNFO - ANTIOQUIA;Antioquia;PUERTO TRIUNFO;PUERTO TRIUNFO
5591002;PUERTO TRIUNFO - PUERTO PERALES NUEVO - ANTIOQUIA;Antioquia;PUERTO TRIUNFO;Puerto Perales Nuevo
5591003;PUERTO TRIUNFO - ESTACION COCORNA - ANTIOQUIA;Antioquia;PUERTO TRIUNFO;Estacion Cocorna
5591004;PUERTO TRIUNFO - DORADAL - ANTIOQUIA;Antioquia;PUERTO TRIUNFO;Doradal
5591005;PUERTO TRIUNFO - LA MERCEDES - ANTIOQUIA;Antioquia;PUERTO TRIUNFO;La Mercedes
5591006;PUERTO TRIUNFO - BUENOS AIRES - ANTIOQUIA;Antioquia;PUERTO TRIUNFO;Buenos Aires
5591007;PUERTO TRIUNFO - ESTACION PITA - ANTIOQUIA;Antioquia;PUERTO TRIUNFO;Estacion Pita
5604000;REMEDIOS - REMEDIOS - ANTIOQUIA;Antioquia;REMEDIOS;REMEDIOS
5604001;REMEDIOS - LA CRUZADA - ANTIOQUIA;Antioquia;REMEDIOS;La Cruzada
5604002;REMEDIOS - LAS MERCEDES - ANTIOQUIA;Antioquia;REMEDIOS;Las Mercedes
5604003;REMEDIOS - SANTA ISABEL - ANTIOQUIA;Antioquia;REMEDIOS;Santa Isabel
5604005;REMEDIOS - OTUL - ANTIOQUIA;Antioquia;REMEDIOS;Otul
5604006;REMEDIOS - LLANO DE CORDOBA - ANTIOQUIA;Antioquia;REMEDIOS;Llano de Cordoba
5607000;RETIRO - RETIRO - ANTIOQUIA;Antioquia;RETIRO;RETIRO
5607003;RETIRO - CARRIZALES - ANTIOQUIA;Antioquia;RETIRO;Carrizales
5607004;RETIRO - DON DIEGO - ANTIOQUIA;Antioquia;RETIRO;Don Diego
5607005;RETIRO - EL CHUSCAL - ANTIOQUIA;Antioquia;RETIRO;El Chuscal
5607006;RETIRO - LEJOS DEL NIDO - ANTIOQUIA;Antioquia;RETIRO;Lejos del Nido
5607007;RETIRO - LOS SALADOS - ANTIOQUIA;Antioquia;RETIRO;Los Salados
5607008;RETIRO - SANTA ELENA - ANTIOQUIA;Antioquia;RETIRO;Santa Elena
5615000;RIONEGRO - RIONEGRO - ANTIOQUIA;Antioquia;RIONEGRO;RIONEGRO
5615001;RIONEGRO - SAN ANTONIO - ANTIOQUIA;Antioquia;RIONEGRO;San Antonio
5615003;RIONEGRO - GARRIDO - LA LAJA - ANTIOQUIA;Antioquia;RIONEGRO;Garrido - La Laja
5615010;RIONEGRO - AEROPUERTO - ANTIOQUIA;Antioquia;RIONEGRO;Aeropuerto
5615011;RIONEGRO - EL PORVENIR - ANTIOQUIA;Antioquia;RIONEGRO;El Porvenir
5615012;RIONEGRO - SECTOR SUR - ANTIOQUIA;Antioquia;RIONEGRO;Sector Sur
5615013;RIONEGRO - PONTEZUELA - ANTIOQUIA;Antioquia;RIONEGRO;Pontezuela
5628000;SABANALARGA - SABANALARGA - ANTIOQUIA;Antioquia;SABANALARGA;SABANALARGA
5628001;SABANALARGA - EL JUNCO - ANTIOQUIA;Antioquia;SABANALARGA;El Junco
5628002;SABANALARGA - EL ORO - ANTIOQUIA;Antioquia;SABANALARGA;El Oro
5631000;SABANETA - SABANETA - ANTIOQUIA;Antioquia;SABANETA;SABANETA
5631001;SABANETA - MARIA AUXILIADORA - ANTIOQUIA;Antioquia;SABANETA;Maria Auxiliadora
5631002;SABANETA - CANAVERALEJO - ANTIOQUIA;Antioquia;SABANETA;Canaveralejo
5631003;SABANETA - LAS PLAYAS - ANTIOQUIA;Antioquia;SABANETA;Las Playas
5631004;SABANETA - SAN ANTONIO - ANTIOQUIA;Antioquia;SABANETA;San Antonio
5631005;SABANETA - LA MILAGROSA - ANTIOQUIA;Antioquia;SABANETA;La Milagrosa
5631006;SABANETA - SAN ISIDRO - ANTIOQUIA;Antioquia;SABANETA;San Isidro
5631007;SABANETA - LA INMACULADA - ANTIOQUIA;Antioquia;SABANETA;La Inmaculada
5631008;SABANETA - PAN DE AZUCAR - ANTIOQUIA;Antioquia;SABANETA;Pan de Azucar
5631009;SABANETA - LA DOCTORA - ANTIOQUIA;Antioquia;SABANETA;La Doctora
5642000;SALGAR - SALGAR - ANTIOQUIA;Antioquia;SALGAR;SALGAR
5642001;SALGAR - EL CONCILIO - ANTIOQUIA;Antioquia;SALGAR;El Concilio
5642002;SALGAR - LA CAMARA - ANTIOQUIA;Antioquia;SALGAR;La Camara
5642003;SALGAR - LA MARGARITA - ANTIOQUIA;Antioquia;SALGAR;La Margarita
5642004;SALGAR - LA SIBERIA - ANTIOQUIA;Antioquia;SALGAR;La Siberia
5642005;SALGAR - LA TABORDA - ANTIOQUIA;Antioquia;SALGAR;La Taborda
5642007;SALGAR - EL JUNCO - ANTIOQUIA;Antioquia;SALGAR;El Junco
5642009;SALGAR - LA ARGELIA - ANTIOQUIA;Antioquia;SALGAR;La Argelia
5642010;SALGAR - PENALISA - ANTIOQUIA;Antioquia;SALGAR;Penalisa
5642011;SALGAR - LA GULUNGA - ANTIOQUIA;Antioquia;SALGAR;La Gulunga
5647000;SAN ANDRES - SAN ANDRES - ANTIOQUIA;Antioquia;SAN ANDRES;SAN ANDRES
5647004;SAN ANDRES - LOS NARANJOS - ANTIOQUIA;Antioquia;SAN ANDRES;Los Naranjos
5649000;SAN CARLOS - SAN CARLOS - ANTIOQUIA;Antioquia;SAN CARLOS;SAN CARLOS
5649001;SAN CARLOS - EL JORDAN - ANTIOQUIA;Antioquia;SAN CARLOS;El Jordan
5649002;SAN CARLOS - SAMANA DEL NORTE - ANTIOQUIA;Antioquia;SAN CARLOS;Samana del Norte
5649005;SAN CARLOS - NARICES (PUERTO GARZA) - ANTIOQUIA;Antioquia;SAN CARLOS;Narices (Puerto Garza)
5649008;SAN CARLOS - PUERTO BELO - ANTIOQUIA;Antioquia;SAN CARLOS;Puerto Belo
5649010;SAN CARLOS - LA GARZA - ANTIOQUIA;Antioquia;SAN CARLOS;La Garza
5649012;SAN CARLOS - DOS QUEBRADAS - ANTIOQUIA;Antioquia;SAN CARLOS;Dos Quebradas
5649013;SAN CARLOS - LA HONDITA - ANTIOQUIA;Antioquia;SAN CARLOS;La Hondita
5649014;SAN CARLOS - VALLEJUELO - ANTIOQUIA;Antioquia;SAN CARLOS;Vallejuelo
5652000;SAN FRANCISCO - SAN FRANCISCO - ANTIOQUIA;Antioquia;SAN FRANCISCO;SAN FRANCISCO
5652001;SAN FRANCISCO - AQUITANIA - ANTIOQUIA;Antioquia;SAN FRANCISCO;Aquitania
5652006;SAN FRANCISCO - LA HONDA - ANTIOQUIA;Antioquia;SAN FRANCISCO;La Honda
5652007;SAN FRANCISCO - ALTA VISTA - ANTIOQUIA;Antioquia;SAN FRANCISCO;Alta Vista
5652008;SAN FRANCISCO - PAILANIA - ANTIOQUIA;Antioquia;SAN FRANCISCO;Pailania
5652009;SAN FRANCISCO - POCITOS - ANTIOQUIA;Antioquia;SAN FRANCISCO;Pocitos
5656000;SAN JERONIMO - SAN JERONIMO - ANTIOQUIA;Antioquia;SAN JERONIMO;SAN JERONIMO
5658000;SAN JOSE DE LA MONTANA - SAN JOSE DE LA MONTANA - ANTIOQUIA;Antioquia;SAN JOSE DE LA MONTANA;SAN JOSE DE LA MONTANA
5659000;SAN JUAN DE URABA - SAN JUAN DE URABA - ANTIOQUIA;Antioquia;SAN JUAN DE URABA;SAN JUAN DE URABA
5659001;SAN JUAN DE URABA - DAMAQUIEL - ANTIOQUIA;Antioquia;SAN JUAN DE URABA;Damaquiel
5659002;SAN JUAN DE URABA - SAN JUANCITO - ANTIOQUIA;Antioquia;SAN JUAN DE URABA;San Juancito
