Codigo Centro Poblado,Nombre centro poblado,Aeropuerto,Distancia(Km),Cobertura,Aerodromo,D_Aerodromo,Regional,D_Regional,Nacional,D_Nacional,Internacional,D_Internacional,Tipo_Cobertura
76670000,SAN PEDRO,9AH,1.303372006,True,9AH,1.303372006,ULQ,11.07666873,BUN,86.68518903,CLO,53.04407118,Regional
76670002,BUENOS AIRES,9AH,9.775674412,True,9AH,9.775674412,ULQ,19.15984382,BUN,91.36232826,CLO,48.77721221,Regional
76670007,PRESIDENTE,9AH,6.730272347,True,9AH,6.730272347,ULQ,15.53854019,BUN,82.14572921,CLO,48.22517371,Regional
76670008,SAN JOSÉ,9NE,3.314756299,True,9NE,3.314756299,ULQ,8.785359006,BUN,83.37082411,CLO,55.48248016,Regional
76670009,TODOS LOS SANTOS,9AH,3.005043132,True,9AH,3.005043132,ULQ,12.57387205,BUN,85.45647626,CLO,51.39485797,Regional
76670010,GUAYABAL,9AH,1.218243259,True,9AH,1.218243259,ULQ,9.976478661,BUN,86.59217859,CLO,53.99973017,Regional
76670011,MONTE GRANDE,9AH,2.377889422,True,9AH,2.377889422,ULQ,11.58293731,BUN,85.54549418,CLO,52.31990222,Regional
76736000,SEVILLA,OPA,19.29911148,True,OPA,19.29911148,ULQ,37.7304446,IBE,90.06276171,AXM,27.50177794,Internacional
76736004,COROZAL,TUE,12.07723351,True,TUE,12.07723351,ULQ,47.917324,MZL,86.14575308,AXM,17.78652408,Internacional
76736005,CUMBARCO,AXM,29.54151052,True,TUE,31.19820901,ULQ,44.81110384,IBE,81.50071183,AXM,29.54151052,Internacional
76736008,LA CUCHILLA,TUE,16.40747041,True,TUE,16.40747041,ULQ,43.78169902,IBE,88.70612567,AXM,20.97283864,Internacional
76736014,SAN ANTONIO,OPA,20.80049645,True,OPA,20.80049645,ULQ,34.23202162,IBE,92.31587508,AXM,32.60969867,Internacional
76736018,QUEBRADANUEVA,TUE,16.50389461,True,TUE,16.50389461,ULQ,43.49585115,MZL,90.46178085,AXM,21.9758978,Internacional
76736030,BUENOS AIRES,TUE,9.337751134,True,TUE,9.337751134,ULQ,50.77829729,MZL,83.59946861,AXM,14.60851782,Internacional
76823000,TORO,OBA,12.24121732,True,OBA,12.24121732,ULQ,59.38966129,MZL,82.27689554,AXM,38.40951264,Internacional
76823001,BOHÍO,HEV,10.48812768,True,HEV,10.48812768,ULQ,60.87166947,MZL,80.21649432,AXM,37.28319114,Internacional
76823003,LA PRADERA,CGW,14.97231414,True,CGW,14.97231414,ULQ,70.71827926,MZL,76.82984146,PEI,39.71439696,Internacional
76823006,SAN ANTONIO,OBA,10.4659234,True,OBA,10.4659234,ULQ,58.31633457,MZL,81.90940925,AXM,36.26352854,Internacional
76823007,SAN FRANCISCO,HEV,10.80404024,True,HEV,10.80404024,ULQ,68.7617465,MZL,73.85890048,PEI,35.84347145,Internacional
76823008,LA QUIEBRA,HEV,15.69031591,True,HEV,15.69031591,ULQ,60.46630241,MZL,83.99129651,AXM,42.28648171,Aeródromo
76828000,TRUJILLO,9DC,15.49823388,True,9DC,15.49823388,ULQ,16.78220164,BUN,86.28685073,AXM,66.75828418,Regional
76828002,ANDINÁPOLIS,9DC,13.05697637,True,9DC,13.05697637,ULQ,19.72961686,BUN,77.28930822,CLO,69.36230673,Regional
76828003,CRISTALES,9DC,26.31432371,True,9DC,26.31432371,ULQ,28.76608336,BUN,86.11570331,AXM,70.14096898,Regional
76828006,HUASANÓ,ULQ,16.91070603,True,OPA,18.15378338,ULQ,16.91070603,BUN,95.28097781,AXM,57.7150582,Regional
76828007,ROBLEDO,OPA,15.96944231,True,OPA,15.96944231,ULQ,17.67651885,BUN,97.45810892,AXM,55.53039881,Regional
76828008,SAN ISIDRO,ULQ,23.16649441,True,OPA,23.39570794,ULQ,23.16649441,BUN,91.8782358,AXM,62.55857308,Regional
76828010,VENECIA,9DC,15.86299589,True,9DC,15.86299589,ULQ,21.57714882,BUN,78.44415822,CLO,72.42149293,Regional
76828013,LA SONORA,9DC,19.48038496,True,9DC,19.48038496,ULQ,23.89967519,BUN,80.80906677,AXM,73.27461853,Regional
76834000,TULUÁ,ULQ,3.082165425,True,9NE,8.58355861,ULQ,3.082165425,BUN,92.71112358,AXM,62.84056358,Regional
76834001,AGUACLARA,ULQ,3.485767371,True,9NE,9.984885027,ULQ,3.485767371,BUN,93.70700789,AXM,60.96694581,Regional
76834003,BARRAGÁN,9AH,37.35019312,True,9AH,37.35019312,ULQ,38.16679319,IBE,93.92294363,AXM,48.52394216,Regional
76834004,BOCAS DE TULUÁ,ULQ,6.89830586,True,9NE,11.61661137,ULQ,6.89830586,BUN,92.01429363,AXM,61.19835432,Regional
76834005,EL PICACHO,9AH,9.417258303,True,9AH,9.417258303,ULQ,9.679558437,BUN,96.68970791,AXM,61.7049135,Regional
76834007,PUERTO FRAZADAS,9AH,25.32559665,True,9AH,25.32559665,ULQ,25.50246762,IBE,104.2574885,AXM,51.33510033,Regional
76834009,LA IBERIA,ULQ,13.16384755,True,9AH,14.07726271,ULQ,13.16384755,BUN,101.4063319,AXM,57.50890399,Regional
76834010,LA MARINA,9AH,12.687673,True,9AH,12.687673,ULQ,13.34353935,BUN,100.3240501,AXM,59.46440837,Regional
76834011,LA MORALIA,9AH,15.13144062,True,9AH,15.13144062,ULQ,16.19317921,BUN,102.8644068,AXM,58.25546535,Regional
76834012,LA PALMERA,ULQ,3.986339319,True,9NE,7.861454857,ULQ,3.986339319,BUN,89.42934395,AXM,64.23957821,Regional
76834015,MONTELORO,9AH,18.33605526,True,9AH,18.33605526,ULQ,23.18177652,BUN,104.3797502,CLO,58.90214382,Regional
76834016,NARIÑO,ULQ,1.101902686,True,9NE,5.529979619,ULQ,1.101902686,BUN,89.21006886,CLO,63.24595886,Regional
76834021,SANTA LUCÍA,9AH,32.30896944,True,9AH,32.30896944,ULQ,36.46068626,IBE,104.6571368,AXM,61.068572,Regional
76834023,TRES ESQUINAS,ULQ,2.138347753,True,9NE,8.169608052,ULQ,2.138347753,BUN,91.31198907,AXM,62.91271637,Regional
76834025,CAMPOALEGRE,ULQ,2.772833671,True,9NE,6.110001315,ULQ,2.772833671,BUN,90.21006055,CLO,61.45380437,Regional
76834026,LA RIVERA,ULQ,5.839780197,True,9AH,8.916482683,ULQ,5.839780197,BUN,94.42633987,AXM,62.17671283,Regional
76834029,CIENEGUETA,ULQ,6.489131034,True,9AH,7.50203547,ULQ,6.489131034,BUN,93.7346376,CLO,61.39965455,Regional
76834030,GATO NEGRO,ULQ,3.724807308,True,9NE,9.554650711,ULQ,3.724807308,BUN,92.13781239,AXM,61.76431044,Regional
76834032,PALOMESTIZO,ULQ,1.340153559,True,9NE,5.220001808,ULQ,1.340153559,BUN,89.17065388,CLO,62.5247114,Regional
76834033,LA COLINA,ULQ,5.95657464,True,9AH,11.6509588,ULQ,5.95657464,BUN,95.97027443,AXM,59.78224096,Regional
76845000,ULLOA,PEI,12.26446026,True,7HY,13.05965267,ULQ,86.4631051,MZL,47.18309512,PEI,12.26446026,Internacional
76845002,MOCTEZUMA,PEI,11.78754654,True,7HY,12.0885479,ULQ,85.25319536,MZL,48.57741197,PEI,11.78754654,Internacional
76845005,DINAMARCA,7HY,10.44768845,True,7HY,10.44768845,ULQ,82.81226222,MZL,51.33003291,PEI,13.54881546,Internacional
76863000,VERSALLES,7HR,15.28998991,True,7HR,15.28998991,ULQ,53.50134593,MZL,95.62918734,AXM,49.76663898,Aeródromo
76863001,CAMPOALEGRE,7HR,18.01723801,True,7HR,18.01723801,ULQ,58.80120971,MZL,88.66981563,AXM,46.47755099,Aeródromo
76863002,EL BALSAL,7HR,25.88553733,True,7HR,25.88553733,ULQ,63.65943696,MZL,93.69461784,AXM,56.53648938,Aeródromo
76863007,LA FLORIDA,HEV,19.45664872,True,HEV,19.45664872,ULQ,62.37085808,MZL,85.6228111,AXM,46.54275562,Aeródromo
76863012,PUERTO NUEVO,7HR,21.68500947,True,7HR,21.68500947,ULQ,55.03649195,MZL,102.0105884,AXM,58.01025007,Aeródromo
76863014,MURRAPAL,HEV,21.80746691,True,HEV,21.80746691,ULQ,62.722926,MZL,87.28057888,AXM,48.8567047,Aeródromo
76863017,LA PLAYA,7HR,11.23638206,True,7HR,11.23638206,ULQ,51.11502445,MZL,94.16357253,AXM,45.67298122,Aeródromo
76863019,LA CABAÑA,7HR,11.83791198,True,7HR,11.83791198,ULQ,49.05411602,MZL,98.14283855,AXM,48.84569409,Aeródromo
76869000,VIJES,9BP,6.571594478,True,9BP,6.571594478,ULQ,50.23242599,BUN,62.2677531,CLO,18.53786645,Internacional
76869001,CACHIMBAL,SXG,9.566579274,True,SXG,9.566579274,ULQ,44.21510421,BUN,58.14090518,CLO,27.97461033,Internacional
76869003,EL PORVENIR,SXG,11.42105053,True,SXG,11.42105053,ULQ,41.88953215,BUN,57.81818871,CLO,30.98726124,Internacional
76869004,LA FRESNEDA,SXG,9.574589998,True,SXG,9.574589998,ULQ,46.45949011,BUN,57.58714734,CLO,26.18106526,Internacional
76869007,LA RIVERA,SXG,10.4543997,True,SXG,10.4543997,ULQ,48.29423941,BUN,56.71796948,CLO,25.28137859,Internacional
76869008,EL TAMBOR,SXG,10.88230281,True,SXG,10.88230281,ULQ,46.90955898,BUN,56.2975489,CLO,27.05354243,Internacional
76869010,VIDAL,9BP,2.132211209,True,9BP,2.132211209,ULQ,45.12870087,BUN,65.21586524,CLO,21.31272583,Internacional
76890000,YOTOCO,9BL,9.311697702,True,9BL,9.311697702,ULQ,31.3417643,BUN,67.54964689,CLO,35.37283222,Internacional
76890001,EL CANEY,7HO,6.291693732,True,7HO,6.291693732,ULQ,28.8638188,BUN,63.69228174,CLO,43.55862297,Regional
76890003,JIGUALES,,999999,False,,999999,,999999,,999999,,999999,Sin cobertura
76890004,RAYITO,9DC,10.0996429,True,9DC,10.0996429,ULQ,19.28652877,BUN,71.71425275,CLO,50.68850595,Regional
76890005,LAS DELICIAS,7HO,9.508530911,True,7HO,9.508530911,ULQ,25.56316013,BUN,66.76409859,CLO,45.17337086,Regional
76890006,MEDIACANOA,9BL,6.237069011,True,9BL,6.237069011,ULQ,27.37740369,BUN,68.95461703,CLO,39.54291613,Internacional
76890007,MIRAVALLE,9BL,9.497259862,True,9BL,9.497259862,ULQ,21.97639226,BUN,69.57043461,CLO,48.18876198,Regional
76890008,PUENTETIERRA,7HO,5.22385868,True,7HO,5.22385868,ULQ,35.76905142,BUN,59.20250328,CLO,37.83374033,Internacional
76890009,SAN ANTONIO DE PIEDRAS,9DC,2.041289154,True,9DC,2.041289154,ULQ,11.79376331,BUN,78.51539609,CLO,57.36689367,Regional
76890011,CAMPOALEGRE,9DC,9.894556433,True,9DC,9.894556433,ULQ,18.81716408,BUN,72.35208534,CLO,50.47811491,Regional
76890013,LOS PLANES,9BL,6.471697475,True,9BL,6.471697475,ULQ,26.03930494,BUN,68.67082934,CLO,41.76092278,Regional
76890014,PUNTA BRAVA,9BL,4.477157862,True,9BL,4.477157862,ULQ,26.61250442,BUN,71.29380273,CLO,38.91297861,Internacional
76892000,YUMBO,9CA,1.884995102,True,9CA,1.884995102,ULQ,69.93975825,BUN,63.25986387,CLO,13.20314912,Internacional
76892002,DAPA LA VEGA,9CA,9.772472871,True,9CA,9.772472871,ULQ,70.82034538,BUN,55.0239144,CLO,20.8217032,Internacional
76892004,MONTAÑITAS,9BP,16.70096995,True,9BP,16.70096995,ULQ,58.56719268,BUN,54.3533225,CLO,20.80726232,Internacional
76892005,MULALÓ,9CA,13.72999884,True,9CA,13.72999884,ULQ,58.44368602,BUN,59.90982352,CLO,15.22756559,Internacional
76892008,SAN MARCOS,9BP,11.05310547,True,9BP,11.05310547,ULQ,55.39094645,BUN,61.79868507,CLO,15.01354942,Internacional
76892009,SANTA INÉS,9CA,13.52712292,True,9CA,13.52712292,ULQ,62.69263612,BUN,54.49249992,CLO,19.71863966,Internacional
76892013,DAPA EL RINCÓN,9CA,10.01988022,True,9CA,10.01988022,ULQ,70.21016435,BUN,54.7883592,CLO,20.76447637,Internacional
76892014,EL PEDREGAL,9CA,5.616483026,True,9CA,5.616483026,ULQ,74.51294819,BUN,60.70009472,CLO,18.39743262,Internacional
76892015,MIRAVALLE NORTE,9BP,10.02722017,True,9BP,10.02722017,ULQ,52.52728024,BUN,58.94853961,CLO,19.59020915,Internacional
76892017,ARROYOHONDO,9CA,2.934963048,True,9CA,2.934963048,ULQ,72.58405451,BUN,62.39445776,CLO,15.67709192,Internacional
76892018,EL CHOCHO,9CA,12.60009693,True,9CA,12.60009693,ULQ,61.82331608,BUN,56.5170937,CLO,17.76110507,Internacional
76892019,MANGA VIEJA,9BP,11.46952087,True,9BP,11.46952087,ULQ,55.25691874,BUN,60.14069262,CLO,16.62395937,Internacional
76892020,MIRAVALLE DAPA,9CA,8.488120584,True,9CA,8.488120584,ULQ,69.84117117,BUN,56.35328745,CLO,19.20425586,Internacional
76892021,PILAS DE DAPA,9CA,4.46381717,True,9CA,4.46381717,ULQ,71.24306441,BUN,60.35648198,CLO,16.43699868,Internacional
76895000,ZARZAL,OPA,8.870840706,True,OPA,8.870840706,ULQ,37.24160305,MZL,97.4797694,AXM,34.31500645,Internacional
76895002,LA PAILA,OPA,2.806635805,True,OPA,2.806635805,ULQ,30.08248932,MZL,103.7005388,AXM,36.9505368,Internacional
76895003,LIMONES,OPA,9.629373419,True,OPA,9.629373419,ULQ,38.06332842,MZL,96.07668723,AXM,31.83979641,Internacional
76895004,QUEBRADANUEVA,TUE,16.79197892,True,TUE,16.79197892,ULQ,43.2128366,MZL,90.72070144,AXM,22.29349366,Internacional
76895005,VALLEJUELO,OPA,12.98668757,True,OPA,12.98668757,ULQ,40.00598817,MZL,93.64121459,AXM,26.68324045,Internacional
76895008,ESTACIÓN CAICEDONIA,TUE,8.505654508,True,TUE,8.505654508,ULQ,51.76232796,MZL,82.76912861,AXM,13.47877531,Internacional
81001000,ARAUCA,AUC,1.396147986,True,9LT,8.172187801,RVE,123.2969291,AUC,1.396147986,CUC,216.3446063,Nacional
81001001,CLARINETERO,AUC,10.96164127,True,9LT,16.43655353,RVE,135.1176782,AUC,10.96164127,CUC,227.6127304,Nacional
81001017,EL CARACOL,AUC,53.37621617,False,9NI,53.51115343,TME,173.1010695,AUC,53.37621617,CUC,270.3560274,Sin cobertura
81001020,MONSERRATE,AUC,2.754297411,True,9LT,10.55562272,RVE,125.8981647,AUC,2.754297411,CUC,217.9369864,Nacional
81001021,LAS NUBES,9NC,8.702369827,True,9NC,8.702369827,RVE,90.35192309,AUC,35.85772143,CUC,195.7160712,Nacional
81001022,MANHATAN,AUC,3.809853837,True,9LT,10.90725466,RVE,127.9812907,AUC,3.809853837,CUC,220.555382,Nacional
81065000,ARAUQUITA,ARQ,4.22815453,True,ARQ,4.22815453,RVE,48.15660052,AUC,76.25987066,CUC,155.9781913,Aeródromo
81065001,CARRETERO,ARQ,3.561375884,True,ARQ,3.561375884,RVE,55.64545069,AUC,68.61909215,CUC,162.5529534,Aeródromo
81065002,EL TRONCAL,ARQ,0.428162469,True,ARQ,0.428162469,RVE,52.59935867,AUC,71.71090835,CUC,159.8921763,Aeródromo
81065004,SAN LORENZO,ARQ,14.13438218,True,ARQ,14.13438218,RVE,38.15653862,AUC,86.26395803,CUC,149.3194088,Regional
81065005,LA PAZ,A03,21.0712264,True,A03,21.0712264,RVE,30.97969539,AUC,98.34022146,CUC,157.2709119,Regional
81065007,LA REINERA (GAVIOTA),ARQ,23.60309417,True,ARQ,23.60309417,RVE,73.8841964,AUC,51.32851612,CUC,181.9559959,Aeródromo
81065008,LA ESMERALDA (JUJUA),RVE,25.75247633,True,A03,26.38637863,RVE,25.75247633,AUC,98.52423851,CUC,145.362197,Regional
81065009,AGUACHICA,ARQ,21.06267051,True,ARQ,21.06267051,RVE,37.68961541,AUC,88.95066301,CUC,159.2771466,Regional
81065010,EL CAUCHO,9NC,22.4728866,True,9NC,22.4728866,RVE,77.56357313,AUC,46.65644425,CUC,179.8618942,Aeródromo
81065016,LOS CHORROS,ARQ,25.27052031,True,ARQ,25.27052031,RVE,32.15649444,AUC,94.43932773,CUC,155.4200108,Regional
81065017,PANAMÁ DE ARAUCA,9DL,27.53506059,True,9DL,27.53506059,RVE,71.01788953,AUC,60.49122485,CUC,187.5792188,Aeródromo
81065019,BRISAS DEL CARANAL,ARQ,23.4319105,True,ARQ,23.4319105,RVE,60.79957561,AUC,70.08589744,CUC,179.89211,Aeródromo
81065020,EL OASIS,ARQ,20.98919357,True,ARQ,20.98919357,RVE,42.22756075,AUC,85.82763157,CUC,164.1500647,Aeródromo
81065021,EL TRIUNFO,ARQ,24.54851545,True,ARQ,24.54851545,RVE,29.65640613,AUC,95.37626978,CUC,150.9725905,Regional
81065022,LA PESQUERA,ARQ,20.91160994,True,ARQ,20.91160994,RVE,70.62637336,AUC,54.71797852,CUC,179.9094002,Aeródromo
81065023,EL CAMPAMENTO,ARQ,16.56670009,True,ARQ,16.56670009,RVE,35.63620922,AUC,88.6991519,CUC,148.3485544,Regional
81065025,ARENOSA,9DL,37.83944223,True,9DL,37.83944223,TME,56.80174896,AUC,76.25570022,CUC,195.1322782,Aeródromo
81065026,BOCAS DEL ELE,9DL,13.04936412,True,9DL,13.04936412,TME,83.54630862,AUC,53.1769835,CUC,211.1524582,Aeródromo
81065027,CAÑO HONDO,A03,28.04177227,True,A03,28.04177227,RVE,40.2070901,AUC,92.10416409,CUC,166.067061,Aeródromo
81065028,EL CAMPING,ARQ,31.08061013,True,ARQ,31.08061013,TME,47.90040064,AUC,85.97666373,CUC,176.2094091,Aeródromo
81065029,FILIPINAS,9DL,29.32288163,True,9DL,29.32288163,TME,65.51923288,AUC,68.5590277,CUC,200.6868088,Aeródromo
81065030,JARDINES,ARQ,24.64248892,True,ARQ,24.64248892,RVE,43.96411279,AUC,86.65032061,CUC,167.6777361,Aeródromo
81065031,LOS COLONOS,ARQ,24.13038006,True,ARQ,24.13038006,RVE,64.02396327,AUC,66.61927924,CUC,181.9621986,Aeródromo
81065032,MATECAÑA,A03,36.54962139,True,A03,36.54962139,TME,41.98913255,AUC,90.70854165,CUC,180.1256161,Aeródromo
81065033,PUEBLO NUEVO,ARQ,37.46382933,True,ARQ,37.46382933,TME,52.98914434,AUC,79.27130824,CUC,188.7183237,Aeródromo
81065034,SITIO NUEVO,A03,31.03159957,True,A03,31.03159957,TME,43.02280235,AUC,91.94336736,CUC,172.7620936,Aeródromo
81220000,CRAVO NORTE,RAV,1.609023413,True,RAV,1.609023413,TME,172.704175,AUC,103.4255395,CUC,312.0864184,Aeródromo
81300000,FORTUL,A03,2.068340708,True,A03,2.068340708,RVE,19.60295992,AUC,117.8085345,CUC,150.0373594,Regional
81300002,CARANAL,A03,12.14275909,True,A03,12.14275909,TME,30.17417485,AUC,112.6520307,CUC,162.3533782,Regional
81300003,LA VEINTE,A03,21.27477915,True,A03,21.27477915,TME,33.19283249,AUC,103.7545193,CUC,168.8856933,Regional
81300004,MATECAÑA,A03,36.55778334,True,A03,36.55778334,TME,41.81322754,AUC,90.85831606,CUC,180.251744,Aeródromo
81300006,EL MORDISCO,A03,15.63264927,True,A03,15.63264927,TME,26.28262692,AUC,113.5402201,CUC,166.316593,Regional
81300007,PALMARITO,A03,8.355259421,True,A03,8.355259421,RVE,27.77645014,AUC,113.6126705,CUC,158.2484775,Regional
81300009,SITIO NUEVO,A03,28.65047551,True,A03,28.65047551,TME,39.96175267,AUC,95.12264818,CUC,172.3105223,Regional
81300011,TOLUA,A03,32.64209164,True,A03,32.64209164,TME,38.886459,AUC,94.32910926,CUC,177.4995836,Regional
81591000,PUERTO RONDÓN,RDN,0.591397185,True,RDN,0.591397185,TME,75.51921504,AUC,95.95519549,CUC,240.2817513,Aeródromo
81591006,SAN IGNACIO,HTC,3.875850069,True,HTC,3.875850069,TME,61.44525958,AUC,101.5344924,CUC,230.2567895,Aeródromo
81736000,SARAVENA,RVE,1.821842584,True,A03,21.73486513,RVE,1.821842584,AUC,125.9504847,CUC,129.1766952,Regional
81736002,LA YE DEL CHARO,RVE,10.5679712,True,A03,27.86146018,RVE,10.5679712,AUC,117.9687424,CUC,126.4923388,Regional
81736005,PUENTE DE BOJABÁ,RVE,13.92927618,True,A03,30.50486495,RVE,13.92927618,AUC,137.7384491,CUC,121.5706494,Regional
81736006,PUERTO LLERAS,RVE,19.77091677,True,A03,29.32423168,RVE,19.77091677,AUC,106.0575203,CUC,134.0042712,Regional
81736007,AGUA SANTA,RVE,17.81078055,True,A03,20.68340792,RVE,17.81078055,AUC,106.566738,CUC,141.3267926,Regional
81736008,PUERTO NARIÑO,RVE,10.44676646,True,A03,25.47914075,RVE,10.44676646,AUC,115.6903988,CUC,129.7242988,Regional
81736009,BARRANCONES,A03,7.896171156,True,A03,7.896171156,RVE,13.00890907,AUC,119.119084,CUC,143.4806488,Regional
81736010,BARRIO LOCO,RVE,5.579197269,True,A03,22.42201812,RVE,5.579197269,AUC,119.4271735,CUC,130.3331394,Regional
81736011,CAÑO SECO,RVE,15.67864758,True,A03,30.8965323,RVE,15.67864758,AUC,113.5448837,CUC,126.7957253,Regional
81736012,LA PAJUILA,A03,14.87279296,True,A03,14.87279296,RVE,16.97987745,AUC,109.2684247,CUC,144.5278255,Regional
81736013,LA YE DEL GARROTAZO,RVE,14.44694316,True,A03,23.90404286,RVE,14.44694316,AUC,110.1481674,CUC,134.9676883,Regional
81736014,PUERTO CONTRERAS,RVE,11.76790075,True,A03,30.38118203,RVE,11.76790075,AUC,119.9624453,CUC,123.4425644,Regional
81736017,REMOLINO,RVE,14.1216646,True,A03,31.07189497,RVE,14.1216646,AUC,116.5282139,CUC,124.7497235,Regional
81736019,TINAJAS,RVE,14.52761137,True,A03,30.28031214,RVE,14.52761137,AUC,114.6671537,CUC,126.5243768,Regional
81794000,TAME,TME,0.244011887,True,HTZ,32.9019564,TME,0.244011887,AUC,132.1782701,BGA,174.3985834,Regional
81794001,BETOYES,TME,22.67060605,True,9NA,34.29040003,TME,22.67060605,AUC,111.1818167,CUC,191.1570002,Regional
81794004,COROCITO,TME,14.31332657,True,A03,25.53931119,TME,14.31332657,AUC,120.2500804,BGA,175.1311566,Regional
81794006,PUERTO GAITÁN,9NA,9.800733162,True,9NA,9.800733162,TME,41.1980294,AUC,121.2967953,BGA,214.9808804,Aeródromo
81794009,PUERTO SAN SALVADOR,9NA,11.46138449,True,9NA,11.46138449,TME,29.43732274,EYP,132.2204548,BGA,199.9132263,Regional
81794014,LA HOLANDA,9NA,29.67065288,True,9NA,29.67065288,TME,32.73058503,AUC,106.0176772,CUC,201.2244648,Regional
81794015,PUENTE TABLA,A03,30.45070802,True,A03,30.45070802,TME,31.48148898,AUC,101.3285809,CUC,178.7657397,Regional
81794019,BOTALÓN,A03,27.54274314,True,A03,27.54274314,TME,28.73718341,AUC,104.5982061,CUC,176.7653826,Regional
81794020,PUERTO MIRANDA,A03,20.461964,True,A03,20.461964,TME,23.98346924,AUC,112.3022214,CUC,171.1264975,Regional
81794021,ALTO CAUCA,A03,37.09565056,True,A03,37.09565056,TME,38.91867761,AUC,93.39933764,CUC,182.6419087,Regional
81794022,FLOR AMARILLO,TME,29.74101424,True,9NA,37.88675725,TME,29.74101424,AUC,103.8146899,CUC,191.6101572,Regional
81794023,LA ARENOSA,A03,36.59271318,True,A03,36.59271318,TME,36.62671619,AUC,95.63353732,CUC,183.244755,Regional
81794024,LAS MALVINAS,A03,15.23168268,True,A03,15.23168268,TME,22.68875185,AUC,127.50012,BGA,160.4818333,Regional
81794026,PUEBLO SECO,A03,41.85561706,False,A03,41.85561706,TME,42.38988169,AUC,89.85432707,CUC,186.4233626,Sin cobertura
81794027,SANTO DOMINGO,HTC,33.76379344,True,HTC,33.76379344,TME,46.83252272,AUC,89.31795209,CUC,200.8519958,Aeródromo
81794028,PUEBLO SUCIO,TME,32.4772376,True,A03,34.00204162,TME,32.4772376,AUC,99.82984836,CUC,182.1604459,Regional
85001000,YOPAL,EYP,1.696402076,True,9BN,12.50359232,SOX,74.33454986,EYP,1.696402076,BOG,205.9593574,Nacional
85001001,EL MORRO,EYP,16.93986061,True,ARG,19.4445306,SOX,62.04155087,EYP,16.93986061,BGA,202.7004699,Nacional
85001002,LA CHAPARRERA,CAN,8.438831015,True,CAN,8.438831015,SOX,84.74814313,EYP,26.11866777,BGA,210.1705898,Nacional
85001003,TILODIRÁN,YOP,4.832196005,True,YOP,4.832196005,SOX,104.6667303,EYP,29.21922155,BOG,221.2131568,Nacional
85001005,EL CHARTE,9BN,4.777699188,True,9BN,4.777699188,SOX,71.02070193,EYP,12.60875854,BOG,194.6230959,Nacional
85001006,SANTAFÉ DE MORICHAL,9BN,7.161182016,True,9BN,7.161182016,SOX,81.5534932,EYP,10.33754009,BOG,203.3634235,Nacional
85001007,QUEBRADA SECA,9BI,16.3033699,True,9BI,16.3033699,SOX,128.7099741,EYP,52.68687412,BOG,242.9842307,Aeródromo
85001010,LA GUAFILLA,EYP,6.960194459,True,9BN,8.357748092,SOX,71.26333898,EYP,6.960194459,BOG,200.0500082,Nacional
85001011,LA LLANERITA,9MD,5.778746632,True,9MD,5.778746632,SOX,104.3996398,EYP,33.43802792,BOG,210.2611593,Nacional
85001012,LA NIATA,ARG,2.442041415,True,ARG,2.442041415,SOX,79.03711562,EYP,13.38809476,BGA,213.9126021,Nacional
85001013,PUNTO NUEVO,7ID,10.40539423,True,7ID,10.40539423,SOX,113.9044762,EYP,38.46253422,BOG,238.2637171,Nacional
85010000,AGUAZUL,FCA,3.422626155,True,FCA,3.422626155,SOX,73.04852715,EYP,24.23245539,BOG,184.8901118,Nacional
85010001,CUPIAGUA,ELE,11.67820521,True,ELE,11.67820521,SOX,60.95072059,EYP,29.8953236,BOG,177.0866752,Nacional
85010002,MONTERRALO,ELE,14.92108169,True,ELE,14.92108169,SOX,59.80639852,EYP,33.6858567,BOG,173.2988977,Nacional
85010003,SAN BENITO,ELE,15.01814803,True,ELE,15.01814803,SOX,55.58015112,EYP,35.35332751,BOG,172.0302959,Nacional
85010005,SAN JOSÉ,AGJ,1.772900399,True,AGJ,1.772900399,SOX,85.45891695,EYP,25.64430624,BOG,192.241021,Nacional
85010006,UNETE,FCA,10.45490931,True,FCA,10.45490931,SOX,66.42474943,EYP,27.0774307,BOG,180.233342,Nacional
85010010,PUENTE CUSIANA,CUS,8.28567058,True,CUS,8.28567058,SOX,80.33932773,EYP,47.66327958,BOG,165.6527346,Aeródromo
85010014,LLANO LINDO,9CZ,7.676336219,True,9CZ,7.676336219,SOX,99.42760459,EYP,45.03051663,BOG,186.186741,Aeródromo
85010015,PLAN BRISAS,ELE,2.136676413,True,ELE,2.136676413,SOX,60.81892332,EYP,20.24153661,BOG,187.4793224,Nacional
85015000,CHÁMEZA,YPL,3.761444792,True,YPL,3.761444792,SOX,52.56142267,EYP,55.06346052,BOG,152.4813389,Aeródromo
85125000,HATO COROZAL,HTZ,0.472471483,True,HTZ,0.472471483,TME,32.7876611,EYP,115.57614,BGA,190.2332492,Regional
85125001,CORRALITO,RAV,9.521527567,True,RAV,9.521527567,TME,164.9933822,AUC,102.8055596,CUC,308.0515701,Aeródromo
85125002,CHIRE,7FW,12.72045582,True,7FW,12.72045582,TME,46.93492969,EYP,101.5438494,BGA,194.4665822,Aeródromo
85125003,LA FRONTERA - LA CHAPA,CHP,8.023046698,True,CHP,8.023046698,TME,67.44587273,EYP,115.8877904,BGA,229.7423809,Aeródromo
85125004,MANARE,PZA,13.88024404,True,PZA,13.88024404,TME,54.34308925,EYP,89.99878496,BGA,186.5871764,Aeródromo
