id_centro_poblado,nombre_centro_poblado,municipio,departamento
5490005,CARIBIA,NECOCLÍ,ANTIOQUIA
5490006,VEREDA CASA BLANCA,NECOCLÍ,ANTIOQUIA
5490007,VEREDA EL BOBAL,NECOCLÍ,ANTIOQUIA
5490008,LAS CHANGAS,NECOCLÍ,ANTIOQUIA
5490009,EL MELLITO,NECOCLÍ,ANTIOQUIA
5490010,BRISAS DEL RÍO,NECOCLÍ,ANTIOQUIA
5490011,CARLOS ARRIBA,NECOCLÍ,ANTIOQUIA
5490012,EL VOLAO,NECOCLÍ,ANTIOQUIA
5490013,LA COMARCA,NECOCLÍ,ANTIOQUIA
5490014,LOMA DE PIEDRA,NECOCLÍ,ANTIOQUIA
5490015,MELLO VILLAVICENCIO,NECOCLÍ,ANTIOQUIA
5490016,TULAPITA,NECOCLÍ,ANTIOQUIA
5490018,VALE PAVA,NECOCLÍ,ANTIOQUIA
5495000,NECHÍ,NECHÍ,ANTIOQUIA
5495001,BIJAGUAL,NECHÍ,ANTIOQUIA
5495002,COLORADO,NECHÍ,ANTIOQUIA
5495003,LA CONCHA,NECHÍ,ANTIOQUIA
5495004,LAS FLORES,NECHÍ,ANTIOQUIA
5495005,CARGUEROS,NECHÍ,ANTIOQUIA
5501000,OLAYA,OLAYA,ANTIOQUIA
5501001,LLANADAS,OLAYA,ANTIOQUIA
5501002,SUCRE,OLAYA,ANTIOQUIA
5501004,QUEBRADA SECA,OLAYA,ANTIOQUIA
5541000,PEÑOL,PEÑOL,ANTIOQUIA
5543000,PEQUE,PEQUE,ANTIOQUIA
5543001,BARBACOAS,PEQUE,ANTIOQUIA
5543003,LOS LLANOS,PEQUE,ANTIOQUIA
5576000,PUEBLORRICO,PUEBLORRICO,ANTIOQUIA
5579000,PUERTO BERRÍO,PUERTO BERRÍO,ANTIOQUIA
5579001,PUERTO MURILLO,PUERTO BERRÍO,ANTIOQUIA
5579002,VIRGINIAS,PUERTO BERRÍO,ANTIOQUIA
5579003,CABAÑAS,PUERTO BERRÍO,ANTIOQUIA
5579004,EL BRASIL,PUERTO BERRÍO,ANTIOQUIA
5579005,LA CRISTALINA,PUERTO BERRÍO,ANTIOQUIA
5579009,MALENA,PUERTO BERRÍO,ANTIOQUIA
5579010,CALERA,PUERTO BERRÍO,ANTIOQUIA
5579011,BODEGAS,PUERTO BERRÍO,ANTIOQUIA
5579012,DORADO - CALAMAR,PUERTO BERRÍO,ANTIOQUIA
5579013,LA CARLOTA,PUERTO BERRÍO,ANTIOQUIA
5579014,MINAS DEL VAPOR,PUERTO BERRÍO,ANTIOQUIA
5579015,SANTA MARTINA,PUERTO BERRÍO,ANTIOQUIA
5585000,PUERTO NARE,PUERTO NARE,ANTIOQUIA
5585001,ARABIA,PUERTO NARE,ANTIOQUIA
5585002,LOS DELIRIOS,PUERTO NARE,ANTIOQUIA
5585003,LA SIERRA,PUERTO NARE,ANTIOQUIA
5585004,LA UNIÓN,PUERTO NARE,ANTIOQUIA
5585006,LA PESCA,PUERTO NARE,ANTIOQUIA
5585008,LAS ANGELITAS,PUERTO NARE,ANTIOQUIA
5585009,LA CLARA,PUERTO NARE,ANTIOQUIA
5585010,EL PRODIGIO,PUERTO NARE,ANTIOQUIA
5591000,PUERTO TRIUNFO,PUERTO TRIUNFO,ANTIOQUIA
5591002,PUERTO PERALES NUEVO,PUERTO TRIUNFO,ANTIOQUIA
5591003,ESTACIÓN COCORNÁ,PUERTO TRIUNFO,ANTIOQUIA
5591004,DORADAL,PUERTO TRIUNFO,ANTIOQUIA
5591005,LA MERCEDES,PUERTO TRIUNFO,ANTIOQUIA
5591007,ESTACIÓN PITA,PUERTO TRIUNFO,ANTIOQUIA
5591008,LA FLORIDA,PUERTO TRIUNFO,ANTIOQUIA
5591009,SANTIAGO BERRIO,PUERTO TRIUNFO,ANTIOQUIA
5591010,EL ALTO DEL POLLO,PUERTO TRIUNFO,ANTIOQUIA
5591011,TRES RANCHOS,PUERTO TRIUNFO,ANTIOQUIA
5604000,REMEDIOS,REMEDIOS,ANTIOQUIA
5604001,LA CRUZADA,REMEDIOS,ANTIOQUIA
5604003,SANTA ISABEL,REMEDIOS,ANTIOQUIA
5604005,OTÚ,REMEDIOS,ANTIOQUIA
5604007,CAÑAVERAL,REMEDIOS,ANTIOQUIA
5604008,MARTANA,REMEDIOS,ANTIOQUIA
5604009,RÍO BAGRE,REMEDIOS,ANTIOQUIA
5604010,CAMPO VIJAO,REMEDIOS,ANTIOQUIA
5604011,CHORRO DE LAGRIMAS,REMEDIOS,ANTIOQUIA
5607000,RETIRO,RETIRO,ANTIOQUIA
5607003,ALTO DE CARRIZALES,RETIRO,ANTIOQUIA
5607004,DON DIEGO,RETIRO,ANTIOQUIA
5607005,EL CHUSCAL LA CAMPANITA,RETIRO,ANTIOQUIA
5607007,LOS SALADOS,RETIRO,ANTIOQUIA
5607009,EL PORTENTO,RETIRO,ANTIOQUIA
5607013,CARRIZALES LA BORRASCOSA,RETIRO,ANTIOQUIA
5615000,RIONEGRO,RIONEGRO,ANTIOQUIA
5615002,EL TABLAZO,RIONEGRO,ANTIOQUIA
5615009,CABECERAS DE LLANO GRANDE,RIONEGRO,ANTIOQUIA
5615013,PONTEZUELA,RIONEGRO,ANTIOQUIA
5615014,ALTO BONITO,RIONEGRO,ANTIOQUIA
5615017,LA MOSCA,RIONEGRO,ANTIOQUIA
5615025,BARRO BLANCO,RIONEGRO,ANTIOQUIA
5615026,CONDOMINIO CAMPESTRE LAGO GRANDE,RIONEGRO,ANTIOQUIA
5615027,CONDOMINIO EL REMANSO,RIONEGRO,ANTIOQUIA
5615028,CONDOMINIO SIERRAS DE MAYORI,RIONEGRO,ANTIOQUIA
5615029,CONDOMINIO VILLAS DE LLANO GRANDE,RIONEGRO,ANTIOQUIA
5615030,GALICIA PARTE ALTA,RIONEGRO,ANTIOQUIA
5615031,GALICIA PARTE BAJA,RIONEGRO,ANTIOQUIA
5615032,JAMAICA PARCELACION CAMPESTRE,RIONEGRO,ANTIOQUIA
5615033,PARCELACIÓN AGUA LUNA DE ORIENTE,RIONEGRO,ANTIOQUIA
5615034,PARCELACION ANDALUCIA,RIONEGRO,ANTIOQUIA
5615035,PARCELACION CAMELOT,RIONEGRO,ANTIOQUIA
5615036,PARCELACIÓN COCUYO,RIONEGRO,ANTIOQUIA
5615037,PARCELACIÓN COLINAS DE PAIMADÓ,RIONEGRO,ANTIOQUIA
5615039,PARCELACIÓN LA QUERENCIA,RIONEGRO,ANTIOQUIA
5615043,PARCELACION SANTA MARIA DEL LLANO,RIONEGRO,ANTIOQUIA
5615045,PARCELACIÓN TORRE MOLINOS,RIONEGRO,ANTIOQUIA
5615046,PARCELACIÓN TOSCANA,RIONEGRO,ANTIOQUIA
5615047,PARCELACIÓN VEGAS DE GUADALCANAL,RIONEGRO,ANTIOQUIA
5628000,SABANALARGA,SABANALARGA,ANTIOQUIA
5628001,EL JUNCO,SABANALARGA,ANTIOQUIA
5628002,EL ORO,SABANALARGA,ANTIOQUIA
5628004,EL SOCORRO,SABANALARGA,ANTIOQUIA
5628007,MEMBRILLAL,SABANALARGA,ANTIOQUIA
5631000,SABANETA,SABANETA,ANTIOQUIA
5631001,MARÍA AUXILIADORA,SABANETA,ANTIOQUIA
5631002,CAÑAVERALEJO,SABANETA,ANTIOQUIA
5631006,SAN ISIDRO,SABANETA,ANTIOQUIA
5631007,LA INMACULADA,SABANETA,ANTIOQUIA
5631008,PAN DE AZÚCAR,SABANETA,ANTIOQUIA
5631009,LA DOCTORA,SABANETA,ANTIOQUIA
5631010,LAS LOMITAS,SABANETA,ANTIOQUIA
5631013,LOMA DE LOS HENAO,SABANETA,ANTIOQUIA
5642000,SALGAR,SALGAR,ANTIOQUIA
5642001,EL CONCILIO,SALGAR,ANTIOQUIA
5642002,LA CÁMARA,SALGAR,ANTIOQUIA
5642003,LA MARGARITA,SALGAR,ANTIOQUIA
5642010,PEÑALISA,SALGAR,ANTIOQUIA
5647000,SAN ANDRÉS DE CUERQUÍA,SAN ANDRÉS DE CUERQUÍA,ANTIOQUIA
5649000,SAN CARLOS,SAN CARLOS,ANTIOQUIA
5649001,EL JORDÁN,SAN CARLOS,ANTIOQUIA
5649002,SAMANÁ,SAN CARLOS,ANTIOQUIA
5649005,PUERTO GARZA,SAN CARLOS,ANTIOQUIA
5649012,DOS QUEBRADAS,SAN CARLOS,ANTIOQUIA
5649013,LA HONDITA,SAN CARLOS,ANTIOQUIA
5649014,VALLEJUELO,SAN CARLOS,ANTIOQUIA
5652000,SAN FRANCISCO,SAN FRANCISCO,ANTIOQUIA
5652001,AQUITANIA,SAN FRANCISCO,ANTIOQUIA
5652008,PAILANIA,SAN FRANCISCO,ANTIOQUIA
5652010,RÍO CLARO,SAN FRANCISCO,ANTIOQUIA
5656000,SAN JERÓNIMO,SAN JERÓNIMO,ANTIOQUIA
5656006,MESTIZAL,SAN JERÓNIMO,ANTIOQUIA
5656007,POLEAL,SAN JERÓNIMO,ANTIOQUIA
5656011,EL POMAR,SAN JERÓNIMO,ANTIOQUIA
5658000,SAN JOSÉ DE LA MONTAÑA,SAN JOSÉ DE LA MONTAÑA,ANTIOQUIA
5659000,SAN JUAN DE URABÁ,SAN JUAN DE URABÁ,ANTIOQUIA
5659001,DAMAQUIEL,SAN JUAN DE URABÁ,ANTIOQUIA
5659002,SAN JUANCITO,SAN JUAN DE URABÁ,ANTIOQUIA
5659003,UVEROS,SAN JUAN DE URABÁ,ANTIOQUIA
5659004,SIETE VUELTAS,SAN JUAN DE URABÁ,ANTIOQUIA
5659005,SAN NICOLÁS DEL RÍO,SAN JUAN DE URABÁ,ANTIOQUIA
5660000,SAN LUIS,SAN LUIS,ANTIOQUIA
5660001,EL SILENCIO PERLA VERDE,SAN LUIS,ANTIOQUIA
5660006,EL PRODIGIO,SAN LUIS,ANTIOQUIA
5660007,BUENOS AIRES,SAN LUIS,ANTIOQUIA
5660011,MONTELORO (LA JOSEFINA),SAN LUIS,ANTIOQUIA
5660012,LA TEBAIDA,SAN LUIS,ANTIOQUIA
5660013,SOPETRÁN,SAN LUIS,ANTIOQUIA
5660014,EL SILENCIO - EL VENTIADERO,SAN LUIS,ANTIOQUIA
5660015,MONTELORO,SAN LUIS,ANTIOQUIA
5664000,SAN PEDRO DE LOS MILAGROS,SAN PEDRO DE LOS MILAGROS,ANTIOQUIA
5664005,OVEJAS,SAN PEDRO DE LOS MILAGROS,ANTIOQUIA
5665000,SAN PEDRO DE URABÁ,SAN PEDRO DE URABÁ,ANTIOQUIA
5665002,SANTA CATALINA,SAN PEDRO DE URABÁ,ANTIOQUIA
5665003,ARENAS MONAS,SAN PEDRO DE URABÁ,ANTIOQUIA
5665004,ZAPINDONGA,SAN PEDRO DE URABÁ,ANTIOQUIA
5665008,EL TOMATE,SAN PEDRO DE URABÁ,ANTIOQUIA
5667000,SAN RAFAEL,SAN RAFAEL,ANTIOQUIA
5670000,SAN ROQUE,SAN ROQUE,ANTIOQUIA
5670001,CRISTALES,SAN ROQUE,ANTIOQUIA
5670002,PROVIDENCIA,SAN ROQUE,ANTIOQUIA
5670003,SAN JOSÉ DEL NUS,SAN ROQUE,ANTIOQUIA
5674000,SAN VICENTE,SAN VICENTE FERRER,ANTIOQUIA
5674001,CORRIENTES,SAN VICENTE FERRER,ANTIOQUIA
5679000,SANTA BÁRBARA,SANTA BÁRBARA,ANTIOQUIA
5679001,DAMASCO,SANTA BÁRBARA,ANTIOQUIA
5679004,VERSALLES,SANTA BÁRBARA,ANTIOQUIA
5679009,YARUMALITO,SANTA BÁRBARA,ANTIOQUIA
5679010,LA LIBORIANA,SANTA BÁRBARA,ANTIOQUIA
5679011,ZARCITOS PARTE ALTA,SANTA BÁRBARA,ANTIOQUIA
5686000,SANTA ROSA DE OSOS,SANTA ROSA DE OSOS,ANTIOQUIA
5686001,ARAGÓN,SANTA ROSA DE OSOS,ANTIOQUIA
5686003,HOYORRICO,SANTA ROSA DE OSOS,ANTIOQUIA
5686004,SAN ISIDRO,SANTA ROSA DE OSOS,ANTIOQUIA
5686006,SAN PABLO,SANTA ROSA DE OSOS,ANTIOQUIA
5686008,RÍO GRANDE,SANTA ROSA DE OSOS,ANTIOQUIA
5690000,SANTO DOMINGO,SANTO DOMINGO,ANTIOQUIA
5690001,BOTERO,SANTO DOMINGO,ANTIOQUIA
5690003,PORCECITO,SANTO DOMINGO,ANTIOQUIA
5690004,SANTIAGO,SANTO DOMINGO,ANTIOQUIA
5690005,VERSALLES,SANTO DOMINGO,ANTIOQUIA
5697000,EL SANTUARIO,EL SANTUARIO,ANTIOQUIA
5736000,SEGOVIA,SEGOVIA,ANTIOQUIA
5736001,FRAGUAS,SEGOVIA,ANTIOQUIA
5736002,PUERTO CALAVERA,SEGOVIA,ANTIOQUIA
5736003,CAMPO ALEGRE,SEGOVIA,ANTIOQUIA
5736004,EL CENIZO,SEGOVIA,ANTIOQUIA
5736005,EL CRISTO,SEGOVIA,ANTIOQUIA
5736006,EL CHISPERO,SEGOVIA,ANTIOQUIA
5736007,LA CALIENTE,SEGOVIA,ANTIOQUIA
5756000,SONSÓN,SONSÓN,ANTIOQUIA
5756001,ALTO DE SABANAS,SONSÓN,ANTIOQUIA
5756005,SAN MIGUEL,SONSÓN,ANTIOQUIA
5756030,LA DANTA,SONSÓN,ANTIOQUIA
5756033,JERUSALÉN,SONSÓN,ANTIOQUIA
5761000,SOPETRÁN,SOPETRÁN,ANTIOQUIA
5761001,CÓRDOBA,SOPETRÁN,ANTIOQUIA
5761003,HORIZONTES,SOPETRÁN,ANTIOQUIA
5761005,SAN NICOLÁS,SOPETRÁN,ANTIOQUIA
5761011,LA MIRANDA,SOPETRÁN,ANTIOQUIA
5761012,SANTA BÁRBARA,SOPETRÁN,ANTIOQUIA
5789000,TÁMESIS,TÁMESIS,ANTIOQUIA
5789001,PALERMO,TÁMESIS,ANTIOQUIA
5789002,SAN PABLO,TÁMESIS,ANTIOQUIA
5790000,TARAZÁ,TARAZÁ,ANTIOQUIA
5790001,BARRO BLANCO,TARAZÁ,ANTIOQUIA
5790002,EL DOCE,TARAZÁ,ANTIOQUIA
5790003,PUERTO ANTIOQUIA,TARAZÁ,ANTIOQUIA
5790004,LA CAUCANA,TARAZÁ,ANTIOQUIA
5790005,EL GUAIMARO,TARAZÁ,ANTIOQUIA
5790006,PIEDRAS,TARAZÁ,ANTIOQUIA
5792000,TARSO,TARSO,ANTIOQUIA
5792003,TOCA MOCHO,TARSO,ANTIOQUIA
5792006,EL CEDRÓN,TARSO,ANTIOQUIA
5809000,TITIRIBÍ,TITIRIBÍ,ANTIOQUIA
5809001,LA MESETA,TITIRIBÍ,ANTIOQUIA
5809002,ALBANIA,TITIRIBÍ,ANTIOQUIA
5809003,OTRAMINA,TITIRIBÍ,ANTIOQUIA
5809004,SITIO VIEJO,TITIRIBÍ,ANTIOQUIA
5809014,PORVENIR,TITIRIBÍ,ANTIOQUIA
5809016,PUERTO ESCONDIDO,TITIRIBÍ,ANTIOQUIA
5809018,VOLCÁN,TITIRIBÍ,ANTIOQUIA
5819000,TOLEDO,TOLEDO,ANTIOQUIA
5819001,BUENAVISTA,TOLEDO,ANTIOQUIA
5819002,EL VALLE,TOLEDO,ANTIOQUIA
5819005,EL BRUGO,TOLEDO,ANTIOQUIA
5837000,"TURBO, DISTRITO PORTUARIO, LOGÍSTICO, INDUSTRIAL, TURÍSTICO Y COMERCIAL",TURBO,ANTIOQUIA
5837001,CURRULAO,TURBO,ANTIOQUIA
5837002,NUEVA COLONIA,TURBO,ANTIOQUIA
5837003,EL TRES,TURBO,ANTIOQUIA
5837005,SAN VICENTE DEL CONGO,TURBO,ANTIOQUIA
5837006,TIE,TURBO,ANTIOQUIA
5837007,LOMAS AISLADAS,TURBO,ANTIOQUIA
5837008,RÍO GRANDE,TURBO,ANTIOQUIA
5837009,BOCAS DEL RÍO ATRATO,TURBO,ANTIOQUIA
5837010,EL DOS,TURBO,ANTIOQUIA
5837012,PUEBLO BELLO,TURBO,ANTIOQUIA
5837013,SAN JOSÉ DE MULATOS,TURBO,ANTIOQUIA
5837014,PUERTO RICO,TURBO,ANTIOQUIA
5837018,NUEVO ANTIOQUIA,TURBO,ANTIOQUIA
5837020,ALTO DE MULATOS,TURBO,ANTIOQUIA
5837023,CASANOVA,TURBO,ANTIOQUIA
5837024,LAS GARZAS,TURBO,ANTIOQUIA
5837025,VILLA MARÍA,TURBO,ANTIOQUIA
5837026,CODELSA,TURBO,ANTIOQUIA
5837027,EL PORVENIR,TURBO,ANTIOQUIA
5837028,NUEVA GRANADA,TURBO,ANTIOQUIA
5837029,PUNTA DE PIEDRA,TURBO,ANTIOQUIA
5837030,AMSTERCOL I,TURBO,ANTIOQUIA
5837031,AMSTERCOL II,TURBO,ANTIOQUIA
5837032,CIRILO,TURBO,ANTIOQUIA
5837033,CONGO ARRIBA,TURBO,ANTIOQUIA
5837034,EL UNO,TURBO,ANTIOQUIA
5837035,GUADUALITO,TURBO,ANTIOQUIA
5837036,LAS BABILLAS,TURBO,ANTIOQUIA
5837037,LOS ENAMORADOS,TURBO,ANTIOQUIA
5837038,MAKENCAL,TURBO,ANTIOQUIA
5837039,PIEDRECITAS,TURBO,ANTIOQUIA
5837040,SANTIAGO DE URABA,TURBO,ANTIOQUIA
5837041,SIETE DE AGOSTO,TURBO,ANTIOQUIA
5837042,SINAI,TURBO,ANTIOQUIA
5837043,EL ROTO,TURBO,ANTIOQUIA
5842000,URAMITA,URAMITA,ANTIOQUIA
5842003,EL PITAL,URAMITA,ANTIOQUIA
5842004,EL MADERO,URAMITA,ANTIOQUIA
5842005,LIMÓN CHUPADERO,URAMITA,ANTIOQUIA
5847000,URRAO,URRAO,ANTIOQUIA
5847003,LA ENCARNACIÓN,URRAO,ANTIOQUIA
5847017,SAN JOSÉ,URRAO,ANTIOQUIA
5854000,VALDIVIA,VALDIVIA,ANTIOQUIA
5854002,PUERTO VALDIVIA,VALDIVIA,ANTIOQUIA
5854003,RAUDAL VIEJO,VALDIVIA,ANTIOQUIA
5854010,PUERTO RAUDAL,VALDIVIA,ANTIOQUIA
5856000,VALPARAÍSO,VALPARAÍSO,ANTIOQUIA
5858000,VEGACHÍ,VEGACHÍ,ANTIOQUIA
5858001,EL TIGRE,VEGACHÍ,ANTIOQUIA
5858003,EL CINCO,VEGACHÍ,ANTIOQUIA
5861000,VENECIA,VENECIA,ANTIOQUIA
5861002,BOLOMBOLO,VENECIA,ANTIOQUIA
5861006,PALENQUE,VENECIA,ANTIOQUIA
5861008,LA AMALIA,VENECIA,ANTIOQUIA
5861010,VENTIADERO,VENECIA,ANTIOQUIA
5873000,VIGÍA DEL FUERTE,VIGÍA DEL FUERTE,ANTIOQUIA
5873001,SAN ANTONIO DE PADUA,VIGÍA DEL FUERTE,ANTIOQUIA
5873002,VEGAEZ,VIGÍA DEL FUERTE,ANTIOQUIA
5873004,SAN ALEJANDRO,VIGÍA DEL FUERTE,ANTIOQUIA
5873005,SAN MIGUEL,VIGÍA DEL FUERTE,ANTIOQUIA
5873006,PUERTO ANTIOQUIA,VIGÍA DEL FUERTE,ANTIOQUIA
5873007,BUCHADO,VIGÍA DEL FUERTE,ANTIOQUIA
5873009,PALO BLANCO,VIGÍA DEL FUERTE,ANTIOQUIA
5873010,BAJO MURRÍ,VIGÍA DEL FUERTE,ANTIOQUIA
5873011,EL ARENAL,VIGÍA DEL FUERTE,ANTIOQUIA
5873012,GUADUALITO,VIGÍA DEL FUERTE,ANTIOQUIA
5873013,LOMA MURRY,VIGÍA DEL FUERTE,ANTIOQUIA
5873014,SAN MARTÍN,VIGÍA DEL FUERTE,ANTIOQUIA
5873015,SANTA MARÍA,VIGÍA DEL FUERTE,ANTIOQUIA
5885000,YALÍ,YALÍ,ANTIOQUIA
5885027,VILLA ANITA,YALÍ,ANTIOQUIA
5887000,YARUMAL,YARUMAL,ANTIOQUIA
5887003,CEDEÑO,YARUMAL,ANTIOQUIA
5887004,EL CEDRO,YARUMAL,ANTIOQUIA
5887006,OCHALÍ,YARUMAL,ANTIOQUIA
5887007,LLANOS DE CUIVA,YARUMAL,ANTIOQUIA
5887009,EL PUEBLITO,YARUMAL,ANTIOQUIA
5887021,LA LOMA,YARUMAL,ANTIOQUIA
5887022,MINA VIEJA,YARUMAL,ANTIOQUIA
5890000,YOLOMBÓ,YOLOMBÓ,ANTIOQUIA
5890001,LA FLORESTA,YOLOMBÓ,ANTIOQUIA
5890004,EL RUBÍ,YOLOMBÓ,ANTIOQUIA
5890009,VILLANUEVA,YOLOMBÓ,ANTIOQUIA
5893000,YONDÓ,YONDÓ,ANTIOQUIA
5893001,CIÉNAGA DE BARBACOA - LA PUNTA,YONDÓ,ANTIOQUIA
5893002,SAN LUIS BELTRÁN,YONDÓ,ANTIOQUIA
5893003,SAN MIGUEL DEL TIGRE,YONDÓ,ANTIOQUIA
5893004,CUATRO BOCAS,YONDÓ,ANTIOQUIA
5893005,BOCAS DE SAN FRANCISCO,YONDÓ,ANTIOQUIA
5893008,EL BAGRE,YONDÓ,ANTIOQUIA
5893009,BOCAS DE BARBACOAS,YONDÓ,ANTIOQUIA
5893014,PUERTO LOS MANGOS,YONDÓ,ANTIOQUIA
5893015,PUERTO MATILDE,YONDÓ,ANTIOQUIA
5893017,PUERTO TOMAS,YONDÓ,ANTIOQUIA
5893018,PUERTO CASABE,YONDÓ,ANTIOQUIA
5893019,LA CONDOR,YONDÓ,ANTIOQUIA
5893021,CHORRO DE LÁGRIMAS,YONDÓ,ANTIOQUIA
5895000,ZARAGOZA,ZARAGOZA,ANTIOQUIA
5895003,BUENOS AIRES,ZARAGOZA,ANTIOQUIA
5895004,PATO,ZARAGOZA,ANTIOQUIA
5895008,VEGAS DE SEGOVIA,ZARAGOZA,ANTIOQUIA
5895009,EL CENIZO,ZARAGOZA,ANTIOQUIA
5895010,EL CRISTO,ZARAGOZA,ANTIOQUIA
5895011,LA CALIENTE,ZARAGOZA,ANTIOQUIA
8001000,"BARRANQUILLA, DISTRITO ESPECIAL, INDUSTRIAL Y PORTUARIO",BARRANQUILLA,ATLÁNTICO
8078000,BARANOA,BARANOA,ATLÁNTICO
8078001,CAMPECHE,BARANOA,ATLÁNTICO
8078002,PITAL,BARANOA,ATLÁNTICO
8078003,SIBARCO,BARANOA,ATLÁNTICO
8137000,CAMPO DE LA CRUZ,CAMPO DE LA CRUZ,ATLÁNTICO
8137001,BOHÓRQUEZ,CAMPO DE LA CRUZ,ATLÁNTICO
8141000,CANDELARIA,CANDELARIA,ATLÁNTICO
8141001,SAN JOSÉ DEL CARRETAL,CANDELARIA,ATLÁNTICO
8141002,BUENAVENTURA DE LEÑA,CANDELARIA,ATLÁNTICO
8296000,GALAPA,GALAPA,ATLÁNTICO
8296001,PALUATO,GALAPA,ATLÁNTICO
8372000,JUAN DE ACOSTA,JUAN DE ACOSTA,ATLÁNTICO
8372001,BOCATOCINO,JUAN DE ACOSTA,ATLÁNTICO
8372002,CHORRERA,JUAN DE ACOSTA,ATLÁNTICO
8372003,SAN JOSÉ DE SACO,JUAN DE ACOSTA,ATLÁNTICO
8372004,SANTA VERÓNICA,JUAN DE ACOSTA,ATLÁNTICO
8372007,URBANIZACIÓN PUNTA CANGREJO,JUAN DE ACOSTA,ATLÁNTICO
8421000,LURUACO,LURUACO,ATLÁNTICO
8421001,ARROYO DE PIEDRA,LURUACO,ATLÁNTICO
8421002,PALMAR DE CANDELARIA,LURUACO,ATLÁNTICO
8421003,LOS PENDALES,LURUACO,ATLÁNTICO
8421004,SAN JUAN DE TOCAGUA,LURUACO,ATLÁNTICO
8421005,SANTA CRUZ,LURUACO,ATLÁNTICO
8421006,LOS LÍMITES,LURUACO,ATLÁNTICO
8421007,LA PUNTICA,LURUACO,ATLÁNTICO
8421012,BARRIGÓN,LURUACO,ATLÁNTICO
8421013,SOCAVÓN,LURUACO,ATLÁNTICO
8433000,MALAMBO,MALAMBO,ATLÁNTICO
8433001,CARACOLÍ,MALAMBO,ATLÁNTICO
8433004,LA AGUADA,MALAMBO,ATLÁNTICO
8433005,PITALITO,MALAMBO,ATLÁNTICO
8436000,MANATÍ,MANATÍ,ATLÁNTICO
8436001,EL PORVENIR (LAS COMPUERTAS),MANATÍ,ATLÁNTICO
8436002,VILLA JUANA,MANATÍ,ATLÁNTICO
8520000,PALMAR DE VARELA,PALMAR DE VARELA,ATLÁNTICO
8520001,BURRUSCOS,PALMAR DE VARELA,ATLÁNTICO
8549000,PIOJÓ,PIOJÓ,ATLÁNTICO
8549001,AGUAS VIVAS,PIOJÓ,ATLÁNTICO
8549002,EL CERRITO,PIOJÓ,ATLÁNTICO
8549003,HIBACHARO,PIOJÓ,ATLÁNTICO
8558000,POLONUEVO,POLONUEVO,ATLÁNTICO
8558001,PITAL DEL CARLÍN (PITALITO),POLONUEVO,ATLÁNTICO
8560000,PONEDERA,PONEDERA,ATLÁNTICO
8560001,LA RETIRADA,PONEDERA,ATLÁNTICO
8560002,MARTILLO,PONEDERA,ATLÁNTICO
8560003,PUERTO GIRALDO,PONEDERA,ATLÁNTICO
8560004,SANTA RITA,PONEDERA,ATLÁNTICO
8560007,CASCAJAL,PONEDERA,ATLÁNTICO
8573000,PUERTO COLOMBIA,PUERTO COLOMBIA,ATLÁNTICO
8573002,SALGAR,PUERTO COLOMBIA,ATLÁNTICO
8573003,SABANILLA (MONTE CARMELO),PUERTO COLOMBIA,ATLÁNTICO
8606000,REPELÓN,REPELÓN,ATLÁNTICO
8606001,ARROYO NEGRO,REPELÓN,ATLÁNTICO
8606002,CIEN PESOS,REPELÓN,ATLÁNTICO
8606003,LAS TABLAS,REPELÓN,ATLÁNTICO
8606004,ROTINET,REPELÓN,ATLÁNTICO
8606005,VILLA ROSA,REPELÓN,ATLÁNTICO
8606009,PITA,REPELÓN,ATLÁNTICO
8634000,SABANAGRANDE,SABANAGRANDE,ATLÁNTICO
8638000,SABANALARGA,SABANALARGA,ATLÁNTICO
8638001,AGUADA DE PABLO,SABANALARGA,ATLÁNTICO
8638002,CASCAJAL,SABANALARGA,ATLÁNTICO
8638003,COLOMBIA,SABANALARGA,ATLÁNTICO
8638004,ISABEL LÓPEZ,SABANALARGA,ATLÁNTICO
8638005,LA PEÑA,SABANALARGA,ATLÁNTICO
8638006,MOLINERO,SABANALARGA,ATLÁNTICO
8638007,MIRADOR,SABANALARGA,ATLÁNTICO
8638008,GALLEGO,SABANALARGA,ATLÁNTICO
8638010,PATILLA,SABANALARGA,ATLÁNTICO
8675000,SANTA LUCÍA,SANTA LUCÍA,ATLÁNTICO
8675001,ALGODONAL,SANTA LUCÍA,ATLÁNTICO
8685000,SANTO TOMÁS,SANTO TOMÁS,ATLÁNTICO
8758000,SOLEDAD,SOLEDAD,ATLÁNTICO
8770000,SUAN,SUAN,ATLÁNTICO
8832000,TUBARÁ,TUBARÁ,ATLÁNTICO
8832001,CUATRO BOCAS,TUBARÁ,ATLÁNTICO
8832002,EL MORRO,TUBARÁ,ATLÁNTICO
8832003,GUAIMARAL,TUBARÁ,ATLÁNTICO
8832004,JUARUCO,TUBARÁ,ATLÁNTICO
8832007,CORRAL DE SAN LUIS,TUBARÁ,ATLÁNTICO
8832010,PLAYA MENDOZA,TUBARÁ,ATLÁNTICO
8832011,PLAYAS DE EDRIMÁN,TUBARÁ,ATLÁNTICO
8832012,VILLAS DE PALMARITO,TUBARÁ,ATLÁNTICO
8832013,NUEVA ESPERANZA,TUBARÁ,ATLÁNTICO
8849000,USIACURÍ,USIACURÍ,ATLÁNTICO
11001000,"BOGOTÁ, DISTRITO CAPITAL",BOGOTÁ. D.C.,BOGOTÁ. D.C.
